ts_join,btc_usdt_usdt,sol_usdt_usdt,link_usdt_usdt,bnb_usdt_usdt,xrp_usdt_usdt,eth_usdt_usdt,trx_usdt_usdt
2025-03-05 12:00:00+00:00,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0
2025-03-05 13:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-03-05 14:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-05 15:00:00+00:00,-0.0,-0.0,-0.0,0.0,-0.0,0.0,0.0
2025-03-05 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-03-05 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-03-05 19:00:00+00:00,0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2025-03-05 20:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2025-03-05 21:00:00+00:00,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-03-05 22:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2025-03-05 23:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-03-06 00:00:00+00:00,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0
2025-03-06 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 02:00:00+00:00,0.0,0.0,0.0008607968335939715,-0.0,0.0,0.0,0.0
2025-03-06 03:00:00+00:00,-0.0,-0.0,0.0,-0.0,-0.0,0.0,0.0
2025-03-06 04:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2025-03-06 05:00:00+00:00,0.0,0.0,0.0001796670130005574,0.0,-0.0,0.0,-0.0
2025-03-06 06:00:00+00:00,-0.0,-0.0,0.0,-0.0,-0.0,-0.0003215610908120472,-0.0
2025-03-06 07:00:00+00:00,-0.0,-0.0,-0.0,-0.0,0.0,-0.00014596627029031298,-0.0
2025-03-06 08:00:00+00:00,-0.0,0.0,0.0,-0.0,0.0,0.00023583108091029806,0.0
2025-03-06 09:00:00+00:00,-0.0,-0.0,0.0,-0.0,0.0,-0.00030917028738232524,0.0
2025-03-06 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.00033153272875067926,-0.0
2025-03-06 11:00:00+00:00,0.0,-0.0,-0.0,0.0,-0.0,0.00012616275979902375,-0.0
2025-03-06 12:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0010030576867799204,-0.0
2025-03-06 13:00:00+00:00,-0.0,-0.0,-0.0,-0.0,0.0,-0.0007129598086424378,-0.0
2025-03-06 14:00:00+00:00,0.0,-0.0,0.0,-0.0,-0.0,-0.0007382897668576288,0.0
2025-03-06 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0013356848987226837,0.0
2025-03-06 16:00:00+00:00,-0.0,-0.0,-0.0009859842977738397,-0.0,-0.0,-0.0019511092227543526,-0.0
2025-03-06 17:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-06 18:00:00+00:00,-0.0,-0.0,0.00025112430948337483,0.0,0.0,0.0,-0.0
2025-03-06 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0
2025-03-06 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-06 21:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2025-03-06 22:00:00+00:00,0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2025-03-06 23:00:00+00:00,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2025-03-07 00:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-07 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-07 02:00:00+00:00,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2025-03-07 03:00:00+00:00,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-25 03:00:00+00:00,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2025-03-25 04:00:00+00:00,0.0,0.0,0.0004946522680086123,-0.0,0.0,0.0,-0.0
2025-03-25 05:00:00+00:00,6.467005775196729e-05,0.00018996330324558806,0.0004401188843016913,0.0,0.0,0.0,0.0
2025-03-25 06:00:00+00:00,-0.0,8.283120392985764e-05,0.00011355640996547915,-0.0,-0.0,0.0,0.0
2025-03-25 07:00:00+00:00,-0.0,-0.0,0.0004402428969690341,-0.0,0.0,0.0,0.0
2025-03-25 08:00:00+00:00,0.00016260184771691328,0.0,0.0011443913910916398,-0.0,0.0,0.0,-0.0
2025-03-25 09:00:00+00:00,0.0,0.0,0.0005044907198896047,-0.0,0.0,0.0,0.0
2025-03-25 10:00:00+00:00,-0.0,-0.0,0.0005695930371537172,-0.0,0.0,0.0,-0.0
2025-03-25 11:00:00+00:00,0.0,-0.0,0.0005533325996069208,-0.0,4.4689222930539356e-05,-0.0,0.0
2025-03-25 12:00:00+00:00,-0.0,-0.0,-0.0007514342527285065,-0.0,-0.0,-0.0,0.0
2025-03-25 13:00:00+00:00,0.0,0.0,-0.00026480026525011147,0.0,0.0,0.0,0.0
2025-03-25 14:00:00+00:00,0.0,0.0,0.0011240145755151531,0.0,0.0,0.0,0.0
2025-03-25 15:00:00+00:00,-0.0,-0.0,-0.0016543167696939495,-0.0,-0.0,-0.0,-0.0
2025-03-25 16:00:00+00:00,0.0,-0.0,0.0006325074999391247,-0.0,-0.0,0.0,0.0
2025-03-25 17:00:00+00:00,0.0,0.0,0.0011879133205025458,-0.0,0.0,0.0,0.0
2025-03-25 18:00:00+00:00,-0.0,0.0,-0.0003752037277563223,-0.0,-0.0,-0.0,-0.0
2025-03-25 19:00:00+00:00,0.0,-0.0,0.00021287473392933467,0.0,0.0,0.0,0.0
2025-03-25 20:00:00+00:00,-0.0,-0.0,-0.0004000825204001421,0.0,-0.0,-0.0,-0.0
2025-03-25 21:00:00+00:00,-0.0,-0.0,0.00013697939659037045,-0.0,-0.0,-0.0,-0.0
2025-03-25 22:00:00+00:00,-0.0,-0.0,1.2422483123927226e-05,-0.0,0.0,-0.0,-0.0
2025-03-25 23:00:00+00:00,-0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-26 00:00:00+00:00,0.0,0.0,0.0010881848461358728,5.265971712232589e-05,0.0,0.0,0.0
2025-03-26 01:00:00+00:00,0.0,-0.0,-6.827245211876014e-05,0.000179988739178624,0.0,0.0,0.0
2025-03-26 02:00:00+00:00,-0.0,-0.0,-0.002870088570587004,-0.000705099947131139,-0.0,-0.0,-0.0
2025-03-26 03:00:00+00:00,-0.0,-0.0,-0.0001369389157335268,5.9304508000360446e-05,-0.0,0.0,0.0
2025-03-26 04:00:00+00:00,0.0,0.0,0.0031116248796934356,0.0003284515125254248,0.0,0.0,0.0
2025-03-26 05:00:00+00:00,0.0,0.0,0.0016971380591498401,0.00028365569350799117,0.0,0.0,-0.0
2025-03-26 06:00:00+00:00,0.0,0.00041094494586743207,0.0029190184547525006,0.00039261416945751557,0.0,0.0,-0.0
2025-03-26 07:00:00+00:00,0.0,0.0,0.002727969337000607,0.0,0.0,0.0,0.0
2025-03-26 08:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-26 09:00:00+00:00,-0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
2025-03-26 10:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,0.0,0.0
2025-03-26 11:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-03-26 12:00:00+00:00,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-26 13:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-26 14:00:00+00:00,-0.0,-0.0003539664558152038,-0.0,-0.0,-0.0,-0.0,-0.0
2025-03-26 15:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-03-26 16:00:00+00:00,-0.0,0.0,0.0,-0.0001506700319527795,-0.0,0.0,0.0
2025-03-26 17:00:00+00:00,0.0,-0.0,-0.0,-0.000249200794357505,-0.0,-0.0,0.0
2025-03-26 18:00:00+00:00,-0.0,-0.0,-0.00035310536350745725,-0.0004863683811446181,-0.0,-0.0,0.0
2025-03-26 19:00:00+00:00,0.0,0.0,0.00038439055363577435,0.0001511810701326998,0.0,0.0,-0.0
2025-03-26 20:00:00+00:00,0.0,0.0,0.0007297967630924206,0.0003148808682126036,0.0,0.0,0.0
2025-03-26 21:00:00+00:00,-0.0,-0.0,-0.0002694096754442126,8.834468838848214e-05,-0.0,-0.0,0.0
2025-03-26 22:00:00+00:00,-0.0,-0.0,-0.0005767489221577964,-0.0006497187208557819,-0.0,-0.0,0.0
2025-03-26 23:00:00+00:00,0.0,0.0,0.0010581615569167193,0.00010403223349759212,0.0,0.0,0.0
2025-03-27 00:00:00+00:00,0.0,0.0,0.0013730380532997308,0.0,0.0,0.0,0.0
2025-03-27 01:00:00+00:00,0.0,0.0,0.0013590625123401127,0.0,0.0,0.0,0.0
2025-03-27 02:00:00+00:00,9.446969453891539e-05,0.0,0.0,0.0,0.0,0.00017419418702459567,-0.0
2025-03-27 03:00:00+00:00,8.243187906360703e-05,0.0,-0.0,0.0,-0.0,2.4738507503936214e-05,0.0
2025-03-27 04:00:00+00:00,-0.0,-0.0,-0.0,7.670886022105292e-05,-0.0,-2.1325525778332774e-05,0.0
2025-03-27 05:00:00+00:00,-0.0,-0.0,-0.0,-0.0001733407169500065,-0.0,-0.00039315400772976783,-0.0
2025-03-27 06:00:00+00:00,0.0,-0.0,0.0,0.0015362699417286495,0.0,9.169892422156247e-05,-0.0
2025-03-27 07:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,0.0
2025-03-27 08:00:00+00:00,0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2025-03-27 09:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2025-03-27 10:00:00+00:00,-0.0,-0.0,0.0,-9.233359771101747e-05,-0.0,-0.0,0.0
2025-03-27 11:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-03-27 12:00:00+00:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-03-27 13:00:00+00:00,-0.0,-0.0,-0.0,0.00039663604084869955,-0.0,-0.0,-0.0
2025-03-27 14:00:00+00:00,0.0,0.0,0.0,0.000503475749134045,0.0,0.0,-0.0
2025-03-27 15:00:00+00:00,-0.0,-0.0,-0.0,-6.322319832257275e-05,-0.0,-0.0,-0.0
2025-03-27 16:00:00+00:00,-0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-03-27 17:00:00+00:00,0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0
2025-03-27 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-03-27 19:00:00+00:00,-0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2025-03-27 20:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,8.704150744553291e-05,0.0
2025-03-27 21:00:00+00:00,0.0,0.0,0.0,-0.0,0.0,0.00048000878265988317,0.0
2025-03-27 22:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0006260188560681574,0.0
2025-04-14 22:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.02852838787950901,0.0
2025-04-14 23:00:00+00:00,0.0,-0.0,0.0,-0.0,-0.0,0.0,-0.0
2025-04-15 00:00:00+00:00,0.0,-0.0,0.0,0.0,0.0,0.0,-0.00013078419488690615
2025-04-15 01:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,0.0,-2.5068364162128368e-05
2025-04-15 02:00:00+00:00,0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.00010274494256432929
2025-04-15 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-15 04:00:00+00:00,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-04-15 05:00:00+00:00,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2025-04-15 06:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-15 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-04-15 08:00:00+00:00,0.0,0.0,-0.0,-0.0,0.0,-0.0,0.0
2025-04-15 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-04-15 10:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-15 11:00:00+00:00,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2025-04-15 12:00:00+00:00,0.0,0.0,0.0,-0.0,0.0,0.0,-0.0
2025-04-15 13:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-04-15 14:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-15 15:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2025-04-15 16:00:00+00:00,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0
2025-04-15 17:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-04-15 18:00:00+00:00,-0.0,-0.0,0.0,0.0,0.0,-0.0,0.0
2025-04-15 19:00:00+00:00,-0.0,-0.0,0.0,-0.0,0.0,-0.0,8.773685613816172e-05
2025-04-15 20:00:00+00:00,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00010412415150994589
2025-04-15 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,4.884336599980184e-05
2025-04-15 22:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00021815854183222718
2025-04-15 23:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,9.404331327412761e-05
2025-04-16 00:00:00+00:00,-0.0,-0.0,0.0,-0.0,-0.0,-0.0,-0.0003608192269713488
2025-04-16 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0015990109439768556
2025-04-16 02:00:00+00:00,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0
2025-04-16 03:00:00+00:00,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0
2025-04-16 04:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-16 05:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-8.309294653450566e-05
2025-04-16 06:00:00+00:00,0.0,0.0,0.0,-0.0,0.0,0.0,0.0
2025-04-16 07:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-9.494560821264596e-05
2025-04-16 08:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 09:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-16 10:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 11:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2025-04-16 12:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-16 13:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-04-16 14:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 15:00:00+00:00,0.0,0.0,-0.0,0.0,-0.0,-0.0,-0.0
2025-04-16 16:00:00+00:00,0.0,0.0,-0.0,0.0,0.0,0.0,-0.0
2025-04-16 17:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-16 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-04-16 20:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-16 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-16 22:00:00+00:00,-0.0,-0.0,0.0,0.0,-0.0,-0.0,-0.0
2025-04-16 23:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-17 00:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0
2025-04-17 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17 02:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,0.0,-0.0
2025-04-17 03:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-04-17 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17 05:00:00+00:00,0.0,0.0,0.0,-0.0,0.0,0.0,2.251254424899704e-05
2025-04-17 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.00029970653318501557
2025-04-17 07:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.00038133594283144763
2025-04-17 08:00:00+00:00,-0.0,-0.0,-0.0,-0.0,2.2526679451503013e-05,-0.0,-0.0004065147848396068
2025-04-17 09:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.00024975724051706804
2025-04-17 10:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-04-17 11:00:00+00:00,0.0,0.0,0.0,0.0,0.0,-0.0,0.0
2025-04-17 12:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-04-17 13:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
2025-04-17 14:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-04-17 15:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-04-17 17:00:00+00:00,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0
2025-05-05 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
2025-05-05 18:00:00+00:00,0.0,0.0,0.00024690210767579766,0.0,0.0,0.0,0.0
2025-05-05 19:00:00+00:00,-0.0,-0.0,-0.0007452833988785629,-0.0,-0.0,-0.0,-0.0
2025-05-05 20:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-05-05 21:00:00+00:00,0.0,0.0,0.0,2.2162563429298045e-05,0.0,0.0,0.0
2025-05-05 22:00:00+00:00,0.0,0.0,0.0,0.00014141078214783892,0.0,0.0,0.0
2025-05-05 23:00:00+00:00,-0.0,-0.0,-0.00027143574338679005,-0.0004238687611281961,-0.0,-0.0,-0.0
2025-05-06 00:00:00+00:00,-0.0,-0.0,-0.0004035980815742706,0.00037540179033081336,-0.0,-0.0,-0.0
2025-05-06 01:00:00+00:00,-0.0,-0.0,-0.0006775527562617883,-0.0004163410391945919,-0.0,-0.0,0.0
2025-05-06 02:00:00+00:00,0.0,-0.0,0.0003045650961129174,0.00033180511977871994,0.0,-0.0,-0.0
2025-05-06 03:00:00+00:00,0.0,0.0,0.0006713546243708903,0.0,0.0,0.0,0.0
2025-05-06 04:00:00+00:00,0.0,0.0,0.00024091777132972744,0.0,0.0,0.0,-0.0
2025-05-06 05:00:00+00:00,-0.0,-0.0,-0.0014036417135447161,-0.0,-0.0,-0.0,-0.0
2025-05-06 06:00:00+00:00,0.0,0.0,0.0008623644215680408,0.0,0.0,0.0,-0.0
2025-05-06 07:00:00+00:00,-0.0,-0.0,-0.000590153413167186,-0.0,-0.0,-0.0,-0.0
2025-05-06 08:00:00+00:00,-0.0,-0.0,-0.0005097067284296735,-0.0,-0.0,-0.0,-0.0
2025-05-06 09:00:00+00:00,-0.0,-0.0,-0.0,-0.0,0.0,-0.0,0.0
2025-05-06 10:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-05-06 11:00:00+00:00,-6.01311717305352e-05,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-05-06 12:00:00+00:00,0.00012346556429965378,0.0,0.0,0.0,0.0,0.0,-0.0
2025-05-06 13:00:00+00:00,-0.00045004448877924465,-0.0,-0.0,-0.0,-0.0,-0.00043137927952361494,-0.0
2025-05-06 14:00:00+00:00,0.0,0.0,0.0,9.834109755079703e-05,0.0,0.00043524289321068165,0.0
2025-05-06 15:00:00+00:00,0.00022780184356008541,0.0,-0.0,0.0,0.0,7.265574138437264e-05,0.0
2025-05-06 16:00:00+00:00,-0.0003282529733858621,-0.0,-0.0,-0.0,-0.0,-0.0005686171487074987,-0.0
2025-05-06 17:00:00+00:00,0.0,0.0,0.0,0.0,0.000268042387743297,0.00048040303765037307,0.0
2025-05-06 18:00:00+00:00,0.0,0.0,0.0007959567924498586,0.0,0.000986879489264492,0.002594503160691236,0.0
2025-05-06 19:00:00+00:00,-0.0,-0.0,0.0,-0.0,-0.0003376032126778712,-0.0006835953547839208,-0.0
2025-05-06 20:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0007199692095172614,-0.0011877011875176507,-0.0
2025-05-06 21:00:00+00:00,0.0,0.0,-0.0,-0.0,-0.0008269941045103969,7.662827459468624e-05,-0.0
2025-05-06 22:00:00+00:00,0.0,0.0,0.0,0.0,0.002992159076809628,0.00522093764588469,0.0
2025-05-06 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.00084205424499514,-0.0
2025-05-07 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.00369735104289231,-0.0
2025-05-07 01:00:00+00:00,-0.0,-0.0,0.0002366609606924964,-0.0,-0.0,-0.0,0.0
2025-05-07 02:00:00+00:00,-0.0,-0.0,-0.0009756362858877766,-0.00010631293357607926,-0.0,-0.00020862954814582403,-0.0
2025-05-07 03:00:00+00:00,-7.66266473643678e-05,-0.0,0.0005333122566612642,1.6212688537368698e-05,0.0,9.474296154858906e-05,-0.0
2025-05-07 04:00:00+00:00,8.14228287003124e-05,-0.0,0.0,0.0005436880308271919,-0.0,0.00014405632250641336,0.0
2025-05-07 05:00:00+00:00,-0.0003048625863910827,-0.0,-0.00038763332084444034,-0.00014255236244318503,-0.0,-3.0081004895684795e-05,0.0
2025-05-07 06:00:00+00:00,0.0003425396415272694,0.0,-0.0,0.0002884569066545662,-0.0,0.00022623473140047002,-0.0
2025-05-07 07:00:00+00:00,0.0008976510473568265,0.0,0.0,0.000574536100562503,0.0,0.0,0.0
2025-05-07 08:00:00+00:00,6.813492755138838e-05,0.0,0.0,-0.00018288422079921202,0.0,0.0,0.0
2025-05-07 09:00:00+00:00,-0.0,0.0,0.0,-7.158692548155519e-06,-0.0,0.0,0.0
2025-05-07 10:00:00+00:00,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-05-07 11:00:00+00:00,0.0,-0.0,0.0,0.0,-0.0,0.0,0.0
2025-05-07 12:00:00+00:00,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,0.0
2025-05-07 13:00:00+00:00,0.0,-0.0,-0.0,-0.0,0.0,-0.0,-0.0
2025-05-07 14:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-05-07 15:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
2025-05-07 16:00:00+00:00,-0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0
2025-05-07 17:00:00+00:00,-0.0,-0.0,-0.0,-0.00010838047161238726,-0.0,-0.0,-0.0
2025-05-07 18:00:00+00:00,0.0001379199147129835,0.0,0.0,0.0,0.0,0.0,0.0
2025-05-07 19:00:00+00:00,-0.00043085115186757407,-0.0,-0.0,-0.0001878431182007869,-0.0,-0.00031917683919127074,0.0
2025-05-07 20:00:00+00:00,0.0009378816176846121,0.0,0.0,-1.0750334734405994e-05,0.0,0.00012810017750597362,0.0001664943457876532
2025-05-07 21:00:00+00:00,0.0006851998345039114,0.0,0.0,0.0,0.0,0.00033219484777612226,-4.4689941346849224e-05
2025-05-07 22:00:00+00:00,0.0,0.0,0.0,0.0,-0.0,0.0014566448732413508,0.0004716930635037376
2025-05-07 23:00:00+00:00,-0.0001279038986275957,-0.0,-0.0,0.0,-0.0,-0.0007095041598767462,-0.0002059170095936605
2025-05-08 00:00:00+00:00,0.0007524105575734369,0.0,0.0,0.0,0.0,0.0019526594206307746,0.0
2025-05-08 01:00:00+00:00,6.2040242377753e-05,-0.0,0.0,-0.0,0.0,-0.0005422344681131372,-0.0
2025-05-08 02:00:00+00:00,0.0015386194919492686,0.0,0.0,0.0,0.0,0.0026292739094757197,0.000219623200120353
2025-05-08 03:00:00+00:00,0.0010059035263942453,0.0002688233072055446,0.000935902417367594,0.0,0.0,0.009221562070096521,0.00022333761470529713
2025-05-08 04:00:00+00:00,-0.0,0.0,1.3721805884962463e-05,-0.0001030496006041804,-0.0,-0.0011199692765148112,-2.0909990249633045e-05
2025-05-08 05:00:00+00:00,-0.00011900217989807632,-0.0,-0.00026766269965783763,0.0,-0.0,0.0004799322351736802,-3.621574587557287e-05
2025-05-08 06:00:00+00:00,0.00031441433545946734,0.0,0.0011353474134921555,0.0001163052139990676,2.5744517756860297e-05,0.002494552764150457,-0.0
2025-05-08 07:00:00+00:00,0.0003621622274988512,0.0,0.0018133574474116488,0.00018243624288976336,0.00031208505360227266,0.003221266398180378,0.0
2025-05-08 08:00:00+00:00,0.0007818622312078309,0.0,0.0013756635318210825,0.0006453612158206898,0.0007219722855760796,0.0013030631323718714,0.0
2025-05-08 09:00:00+00:00,0.0002875196118875464,0.0,0.0016286311647700901,0.0,-2.9640454179338707e-05,0.0012424669467691512,0.0
2025-05-08 10:00:00+00:00,-1.3585108720769263e-05,0.0,0.001954368157402163,-8.854667914763638e-06,0.00019766858100058287,0.004266475518339771,-8.165404488884538e-06
2025-05-08 11:00:00+00:00,-0.001128725799841485,-0.0,-0.001057793722854105,-0.0003482498472707842,-0.00031584947524876855,-0.0007485314081275893,-0.0
2025-05-08 12:00:00+00:00,-0.0003852054535920546,-0.0,-0.00021236544949361014,-7.828022080803812e-05,-0.0,0.0004700157859779307,-0.0
2025-05-26 12:00:00+00:00,0.035130216075101,0.0,0.021785304727264355,0.010636522195971266,0.0,0.1207587485781085,0.0
2025-05-26 13:00:00+00:00,-0.0,-0.0,-0.004948485482635336,-0.0,-0.0,-0.0,-0.00019608695457976795
2025-05-26 14:00:00+00:00,0.0,0.0,-0.001066549309288799,0.0,-0.0,-0.0,0.00012018176797134012
2025-05-26 15:00:00+00:00,0.0,0.0,0.005766357943612807,0.0,0.0,0.0,-8.465073893786538e-05
2025-05-26 16:00:00+00:00,-0.0,-0.0,-0.0,0.0,-0.0,-0.0,-0.0003423392114903397
2025-05-26 17:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0001079122141355032
2025-05-26 18:00:00+00:00,-0.0,0.0,0.0,-0.0,0.0,0.0,4.9425898794353656e-05
2025-05-26 19:00:00+00:00,0.0,-0.0,0.0,0.0,0.0,0.0,0.0
2025-05-26 20:00:00+00:00,0.0,0.0,0.0003878484602344741,0.0,0.0,0.0,0.0
2025-05-26 21:00:00+00:00,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,0.0
